layer,component,rank,feature_index,total_pos_delta_energy,share_total_pos_delta_energy,token_topk_count,token_topk_frac,mean_before_energy,mean_after_energy,mean_energy_ratio,selected_tokens
7,block,1,690,6704180882309120.0,0.5527470543861943,1972,0.962890625,16964903763968.0,11247301951488.0,6.741880416870117,2048
7,block,2,189,170212791943168.0,0.014033723286569605,1827,0.89208984375,62302441472.0,145381720064.0,2.3637983798980713,2048
7,block,3,128,50228870774784.0,0.004141275549287381,848,0.4140625,13431097344.0,35437244416.0,9.469951813034705e+18,2048
7,block,4,71,43010062548992.0,0.003546098442190738,509,0.24853515625,4710522368.0,25133053952.0,1.8096128507309457e+19,2048
7,block,5,4,40418536325120.0,0.0033324319985555775,219,0.10693359375,6259488256.0,25879857152.0,189.2278289794922,2048
7,block,6,230,37251585146880.0,0.0030713228539953077,573,0.27978515625,43684749312.0,52564279296.0,71.01443481445312,2048
7,block,7,527,36089347702784.0,0.002975498571357496,289,0.14111328125,5583916032.0,22890348544.0,2856.158203125,2048
7,block,8,294,35792378396672.0,0.0029510140128292985,348,0.169921875,2571064320.0,19536152576.0,2.367487953258676e+18,2048
7,block,9,78,35340018515968.0,0.002913717794846662,237,0.11572265625,17204436992.0,32093984768.0,1117.18798828125,2048
7,block,10,237,35088641294336.0,0.0028929922175932907,341,0.16650390625,9105319936.0,25226393600.0,1570.9688720703125,2048
7,block,11,326,35085011124224.0,0.002892692916922328,288,0.140625,3906336000.0,20583235584.0,4431.5390625,2048
7,block,12,420,34302624530432.0,0.0028281866196279114,425,0.20751953125,39991803904.0,36221976576.0,2.8037120447532237e+18,2048
7,block,13,597,32612148051968.0,0.002688810026068836,161,0.07861328125,6659532800.0,22309976064.0,6.365311956974305e+18,2048
7,block,14,286,31995497283584.0,0.0026379683346239237,337,0.16455078125,21490315264.0,34359820288.0,77.55244445800781,2048
7,block,15,436,31518491672576.0,0.0025986401227157236,273,0.13330078125,11959805952.0,26012258304.0,1.3107200049392124e+19,2048
7,block,16,202,27388807217152.0,0.0022581554373601203,253,0.12353515625,5569643008.0,17959518208.0,3.527999867668398e+17,2048
7,block,17,323,25299588743168.0,0.0020859033192063324,177,0.08642578125,13591455744.0,21756446720.0,704.0928955078125,2048
7,block,18,1,25261575766016.0,0.002082769221019235,74,0.0361328125,12296084480.0,24001908736.0,1842.022705078125,2048
7,block,19,58,24948454195200.0,0.002056952938766166,61,0.02978515625,6517995520.0,18047475712.0,217.2464141845703,2048
7,block,20,165,24815670919168.0,0.0020460052083891246,68,0.033203125,8910172160.0,20472694784.0,19173.767578125,2048
7,block,21,118,24714300882944.0,0.002037647440317309,75,0.03662109375,2492539904.0,14227629056.0,2.01483526669022e+19,2048
7,block,22,699,24650167877632.0,0.002032359795130306,278,0.1357421875,7062928384.0,18849415168.0,3885.072021484375,2048
7,block,23,587,24409813286912.0,0.0020125430129818325,67,0.03271484375,2916079104.0,14234793984.0,6802.1904296875,2048
7,block,24,529,23523112255488.0,0.0019394361872793605,78,0.0380859375,12377520128.0,22679906304.0,132.08868408203125,2048
7,block,25,10,23079187120128.0,0.001902835398123189,63,0.03076171875,8192039424.0,17228660736.0,18640.84375,2048
7,block,26,163,22904790056960.0,0.0018884566895752011,188,0.091796875,14443243520.0,24325906432.0,221.73748779296875,2048
7,block,27,530,22696056324096.0,0.001871246987447971,56,0.02734375,3839407616.0,14618695680.0,11212.68359375,2048
7,block,28,302,22463066931200.0,0.0018520374519525422,61,0.02978515625,4359203328.0,14902840320.0,12351.87109375,2048
7,block,29,382,22442181394432.0,0.0018503154788837293,102,0.0498046875,24142053376.0,31053758464.0,3.1150079758324204e+18,2048
7,block,30,271,22391587602432.0,0.0018461441162684958,58,0.0283203125,36299571200.0,33868963840.0,3.9618559547140997e+18,2048
7,block,31,273,22086743490560.0,0.0018210102948752122,140,0.068359375,16261114880.0,24981317632.0,259.10125732421875,2048
7,block,32,241,22012930031616.0,0.0018149245145656424,127,0.06201171875,10604271616.0,20632231936.0,5.555839951733522e+18,2048
8,block,1,690,2.169875459997696e+16,0.7681243890385254,1963,0.95849609375,14688923418624.0,21188134830080.0,2.871358633041382,2048
8,block,2,189,219074990702592.0,0.0077551383242625265,1867,0.91162109375,154486243328.0,259978395648.0,1.9273722171783447,2048
8,block,3,322,78233231949824.0,0.0027694148628249664,938,0.4580078125,208088432640.0,236699254784.0,92.54841613769531,2048
8,block,4,1,67087745679360.0,0.0023748705680087783,580,0.283203125,50760941568.0,79909306368.0,201.20660400390625,2048
8,block,5,562,55193714556928.0,0.001953828182971022,645,0.31494140625,21794734080.0,47543246848.0,3.3624321769424814e+18,2048
8,block,6,480,50546052431872.0,0.001789303412030024,604,0.294921875,134695829504.0,146519638016.0,24.54007339477539,2048
8,block,7,78,44272019570688.0,0.001567205980765019,317,0.15478515625,58978193408.0,76303499264.0,2591999878234112.0,2048
8,block,8,192,42999606149120.0,0.0015221632213963602,400,0.1953125,239663955968.0,237935689728.0,2.065215988986544e+19,2048
8,block,9,529,41187255779328.0,0.0014580069808109348,253,0.12353515625,30142296064.0,48201035776.0,16.115293502807617,2048
8,block,10,604,37468321611776.0,0.0013263586863356193,322,0.1572265625,9485982720.0,27152613376.0,115.70368957519531,2048
8,block,11,206,33991944044544.0,0.001203296766694381,270,0.1318359375,114451939328.0,110474231808.0,24.152713775634766,2048
8,block,12,340,31329267744768.0,0.0011090394397796385,180,0.087890625,60869488640.0,70694666240.0,55.81757354736328,2048
8,block,13,696,30425145671680.0,0.0010770339985545598,127,0.06201171875,17218494464.0,30933782528.0,15.948643684387207,2048
8,block,14,353,30041679331328.0,0.0010634594937578637,137,0.06689453125,15539633152.0,27385890816.0,4056.415283203125,2048
8,block,15,366,28175167913984.0,0.0009973859808530118,70,0.0341796875,74244644864.0,81368842240.0,1829.6807861328125,2048
8,block,16,71,27834177290240.0,0.0009853150938661844,74,0.0361328125,39602954240.0,49783382016.0,2.183200046277722e+18,2048
8,block,17,427,26729426976768.0,0.0009462075194813991,107,0.05224609375,10194268160.0,22878001152.0,58.048336029052734,2048
8,block,18,251,26011139833856.0,0.0009207805360911131,46,0.0224609375,10920806400.0,23132745728.0,457.8663635253906,2048
8,block,19,382,24651975622656.0,0.0008726668448411951,100,0.048828125,81546600448.0,84110237696.0,27.88081932067871,2048
8,block,20,148,23922701500416.0,0.0008468509282176759,50,0.0244140625,27855132672.0,35948670976.0,4.3808001214665196e+18,2048
8,block,21,444,23633558765568.0,0.0008366154289623278,107,0.05224609375,101552095232.0,90737451008.0,1.722368059919827e+18,2048
8,block,22,628,23403106926592.0,0.0008284575562512167,99,0.04833984375,188814098432.0,184541888512.0,2.0735292434692383,2048
8,block,23,530,22912551616512.0,0.0008110921587990882,53,0.02587890625,15930482688.0,25437202432.0,2.907040024363008e+18,2048
8,block,24,639,22313575645184.0,0.0007898887275189553,84,0.041015625,133974671360.0,125999644672.0,3.699199944146551e+18,2048
8,block,25,545,22060287918080.0,0.0007809224764958241,55,0.02685546875,8610532352.0,17505148928.0,1.2700799661045187e+19,2048
8,block,26,215,21776002187264.0,0.0007708589126037451,103,0.05029296875,14394720256.0,22613239808.0,5.698687952658366e+18,2048
8,block,27,675,21653190868992.0,0.0007665114571596988,37,0.01806640625,8455601664.0,18312146944.0,5.435520256867041e+17,2048
8,block,28,616,21384321302528.0,0.0007569936172984455,44,0.021484375,20518608896.0,25368215552.0,1.0617343873665466e+19,2048
8,block,29,552,20790250569728.0,0.000735963828857124,82,0.0400390625,61104447488.0,63317876736.0,4.718720176856498e+18,2048
8,block,30,245,20748177506304.0,0.0007344744647561274,84,0.041015625,24581005312.0,33505761280.0,1.267231956110672e+18,2048
8,block,31,154,20544330137600.0,0.0007272583761635112,49,0.02392578125,33900054528.0,36460265472.0,1.7974079418091438e+18,2048
8,block,32,566,20339306266624.0,0.0007200006400152845,34,0.0166015625,6755834368.0,13930519552.0,3102.676025390625,2048
9,block,1,690,2.1257655016226816e+16,0.6126443344831735,1988,0.970703125,22065316888576.0,31339178885120.0,1.61260986328125,2048
9,block,2,214,172179702415360.0,0.0049622086310671725,270,0.1318359375,333769244672.0,417248870400.0,7.8801960945129395,2048
9,block,3,570,158530497675264.0,0.0045688393743058995,476,0.232421875,500697825280.0,576632324096.0,515.08154296875,2048
9,block,4,629,155368109899776.0,0.00447769954949396,666,0.3251953125,227735814144.0,299317264384.0,22.448787689208984,2048
9,block,5,246,143240212774912.0,0.004128174286379518,46,0.0224609375,344024580096.0,412254765056.0,698.4774780273438,2048
9,block,6,134,138250761011200.0,0.003984378587706176,68,0.033203125,464732717056.0,529467244544.0,4.841279920506143e+17,2048
9,block,7,662,122964905295872.0,0.0035438411486248458,60,0.029296875,514685501440.0,568660721664.0,34.911346435546875,2048
9,block,8,551,122036965867520.0,0.0035170979903089614,288,0.140625,595139362816.0,646067585024.0,166.30845642089844,2048
9,block,9,521,120340789329920.0,0.0034682142848743453,59,0.02880859375,430220673024.0,486916784128.0,877.9616088867188,2048
9,block,10,195,109514141466624.0,0.003156190946936576,85,0.04150390625,350999085056.0,402821545984.0,6.697800064145818e+16,2048
9,block,11,158,103197662248960.0,0.0029741503971379923,173,0.08447265625,952053465088.0,993488732160.0,797.12158203125,2048
9,block,12,537,99146727948288.0,0.002857402715101765,123,0.06005859375,658837012480.0,703092686848.0,296.83917236328125,2048
9,block,13,680,96708855857152.0,0.0027871433885820226,22,0.0107421875,326553960448.0,372266303488.0,2.856049957876531e+16,2048
9,block,14,340,95315357073408.0,0.0027469828377443,393,0.19189453125,95088877568.0,141013090304.0,646.9075927734375,2048
9,block,15,495,93604609523712.0,0.002697679196620564,477,0.23291015625,268533366784.0,307136102400.0,20.639724731445312,2048
9,block,16,322,84929262125056.0,0.0024476562082240143,218,0.1064453125,262347489280.0,298804903936.0,2.5532777309417725,2048
9,block,17,1,83177930489856.0,0.0023971829362056563,517,0.25244140625,69201281024.0,105343885312.0,10.836298942565918,2048
9,block,18,421,71709487005696.0,0.002066663087212538,42,0.0205078125,370462654464.0,402522996736.0,6.440991401672363,2048
9,block,19,447,69416205156352.0,0.0020005708427339617,22,0.0107421875,154132217856.0,186369343488.0,105.86956787109375,2048
9,block,20,189,68195318759424.0,0.001965384970465616,584,0.28515625,262871826432.0,273990991872.0,1.1050081253051758,2048
9,block,21,21,64961984331776.0,0.0018722004674206726,26,0.0126953125,302445428736.0,330009837568.0,387.7181091308594,2048
9,block,22,230,64682861789184.0,0.0018641561725906458,213,0.10400390625,145317658624.0,174052278272.0,8.880860328674316,2048
9,block,23,552,64491832213504.0,0.0018586507117498456,299,0.14599609375,99412410368.0,124634988544.0,266.5191650390625,2048
9,block,24,206,62990225244160.0,0.0018153744895284005,147,0.07177734375,152706973696.0,180495417344.0,10.738227844238281,2048
9,block,25,210,62228795490304.0,0.0017934301299811829,56,0.02734375,184639438848.0,209796726784.0,19.23825454711914,2048
9,block,26,617,61628859023360.0,0.0017761399972152437,54,0.0263671875,121469722624.0,149171191808.0,163.6779327392578,2048
9,block,27,667,59186813599744.0,0.0017057603955053248,76,0.037109375,153706201088.0,180731936768.0,31.234909057617188,2048
9,block,28,258,59018072555520.0,0.0017008972887957797,35,0.01708984375,428854935552.0,447953272832.0,4.343120064141066e+17,2048
9,block,29,408,58361349406720.0,0.001681970567286321,21,0.01025390625,428204294144.0,453740756992.0,1.2700799832843878e+17,2048
9,block,30,488,57641573285888.0,0.001661226662928696,51,0.02490234375,201223143424.0,227542024192.0,21.092920303344727,2048
9,block,31,443,55852765544448.0,0.00160967333179051,286,0.1396484375,1001332342784.0,987825242112.0,4.18256950378418,2048
9,block,32,480,55807248957440.0,0.0016083615465002617,165,0.08056640625,189166419968.0,211486474240.0,5.672043323516846,2048
10,block,1,690,3.671440264842445e+16,0.5317141425617297,1968,0.9609375,26101843755008.0,42264965414912.0,2.6018610942835478e+20,2048
10,block,2,662,821416723218432.0,0.011896118611933813,225,0.10986328125,733881696256.0,1134492254208.0,1603.8548583984375,2048
10,block,3,570,678265933004800.0,0.009822945846347724,679,0.33154296875,650324934656.0,980389855232.0,28.005929946899414,2048
10,block,4,629,567457186054144.0,0.008218164789785003,767,0.37451171875,380977479680.0,657558011904.0,48.44391632080078,2048
10,block,5,551,527214818885632.0,0.0076353571118674135,265,0.12939453125,531408551936.0,788292370432.0,25.08669090270996,2048
10,block,6,147,473060649992192.0,0.006851072596739827,112,0.0546875,913343381504.0,1140796293120.0,96.01470947265625,2048
10,block,7,558,469475493150720.0,0.006799150777006927,71,0.03466796875,609645428736.0,836493443072.0,60.69743728637695,2048
10,block,8,537,461295895707648.0,0.006680690245792761,74,0.0361328125,703096356864.0,927105286144.0,8.60112190246582,2048
10,block,9,680,431688974860288.0,0.0062519097837219016,50,0.0244140625,421554487296.0,631605952512.0,192.35598754882812,2048
10,block,10,408,346659158491136.0,0.005020470548938514,59,0.02880859375,385417478144.0,552380006400.0,122.04928588867188,2048
10,block,11,708,344396717359104.0,0.004987704880431406,88,0.04296875,493564559360.0,655047524352.0,271.2030029296875,2048
10,block,12,214,331797934112768.0,0.0048052437548808825,456,0.22265625,459040096256.0,619790204928.0,41.4444580078125,2048
10,block,13,421,329017915867136.0,0.004764982306752825,255,0.12451171875,332223021056.0,492182470656.0,47.1957893371582,2048
10,block,14,495,316641699168256.0,0.004585744487926823,322,0.1572265625,335033040896.0,488199553024.0,950.5330810546875,2048
10,block,15,258,315423941722112.0,0.00456810838847765,108,0.052734375,656690774016.0,802374811648.0,50.731502532958984,2048
10,block,16,104,312887931305984.0,0.0045313807691601945,59,0.02880859375,810025025536.0,949500772352.0,263.06658935546875,2048
10,block,17,61,282419466862592.0,0.004090123053439578,111,0.05419921875,228289413120.0,365241204736.0,5.4915201020565914e+17,2048
10,block,18,613,273695046107136.0,0.003963772151158613,47,0.02294921875,287185338368.0,419796942848.0,804.8198852539062,2048
10,block,19,246,264979919929344.0,0.00383755585704329,33,0.01611328125,394836115456.0,520520466432.0,33564.0390625,2048
10,block,20,488,252368520216576.0,0.003654912014271537,309,0.15087890625,168401715200.0,291135520768.0,269.7510070800781,2048
10,block,21,442,246125332267008.0,0.0035644954178408518,28,0.013671875,315289632768.0,433124212736.0,25.680999755859375,2048
10,block,22,131,243307565285376.0,0.003523687275899272,48,0.0234375,133070667776.0,251280818176.0,3.698000170802217e+17,2048
10,block,23,182,243248559816704.0,0.003522832732724981,576,0.28125,195856695296.0,313510461440.0,3089.427490234375,2048
10,block,24,523,232414320263168.0,0.0033659265057687324,239,0.11669921875,271425716224.0,383511429120.0,27.754369735717773,2048
10,block,25,195,229865592717312.0,0.0033290147113798772,15,0.00732421875,387540647936.0,495662596096.0,31.536453247070312,2048
10,block,26,134,229047250452480.0,0.003317163118427817,32,0.015625,504881020928.0,614580289536.0,622.6773681640625,2048
10,block,27,184,218997094088704.0,0.0031716123294159796,23,0.01123046875,253608345600.0,359029276672.0,2.6542078753117307e+18,2048
10,block,28,443,212278272065536.0,0.0030743073909349243,248,0.12109375,960696680448.0,1040587489280.0,686.7919311523438,2048
10,block,29,158,211927225597952.0,0.0030692233814442033,65,0.03173828125,1222669369344.0,1316645371904.0,3871999990431744.0,2048
10,block,30,695,209090718466048.0,0.0030281438363960887,49,0.02392578125,273800429568.0,374077128704.0,1507.60107421875,2048
10,block,31,546,198799574171648.0,0.0028791029540787307,115,0.05615234375,272828841984.0,368564731904.0,149.3234405517578,2048
10,block,32,285,198759325630464.0,0.0028785200569860026,52,0.025390625,282831650816.0,377781551104.0,55.03310775756836,2048
11,block,1,690,3.132108581223174e+20,0.999068716761729,2048,1.0,49990332317696.0,1.5298496555699405e+17,3536.019287109375,2048
11,block,2,629,1.5224893486399488e+16,4.8563817006468354e-05,715,0.34912109375,898307653632.0,8283658649600.0,5.91871988314669e+17,2048
11,block,3,662,1.4312690751111168e+16,4.565410556914924e-05,1029,0.50244140625,1134645739520.0,8113161764864.0,1101797.125,2048
11,block,4,570,1.22713658097664e+16,3.914276077775449e-05,564,0.275390625,1207821926400.0,7119389589504.0,40708.7734375,2048
11,block,5,214,1.1059106995503104e+16,3.527594126450458e-05,1578,0.7705078125,917221277696.0,6308018782208.0,5612.84814453125,2048
11,block,6,495,8872797380018176.0,2.8302129580321727e-05,617,0.30126953125,785351966720.0,5059335159808.0,4597.61279296875,2048
11,block,7,442,6884526022197248.0,2.196001319923348e-05,1185,0.57861328125,359333003264.0,3713206321152.0,493905.875,2048
11,block,8,551,6543169537703936.0,2.087116657697544e-05,120,0.05859375,940370100224.0,4109274447872.0,24465.5703125,2048
11,block,9,680,4963244343033856.0,1.5831578082881367e-05,157,0.07666015625,512665714688.0,2918361071616.0,10802.9345703125,2048
11,block,10,420,4881814984327168.0,1.5571837646685982e-05,1367,0.66748046875,176774758400.0,2559061000192.0,3496.23974609375,2048
11,block,11,184,4654707314262016.0,1.4847417778680869e-05,986,0.4814453125,241881022464.0,2509755121664.0,72249.203125,2048
11,block,12,684,4432278205759488.0,1.4137921417876889e-05,382,0.1865234375,551921909760.0,2711214358528.0,1.4273741204532232e+20,2048
11,block,13,546,4331560417361920.0,1.381665544321473e-05,406,0.1982421875,429197426688.0,2539868913664.0,6185.4775390625,2048
11,block,14,558,4088221797449728.0,1.3040462675851276e-05,129,0.06298828125,696456052736.0,2681610698752.0,10711.54296875,2048
11,block,15,537,3307054756265984.0,1.0548724177094579e-05,21,0.01025390625,683433590784.0,2294532276224.0,1377.180908203125,2048
11,block,16,444,3177306210172928.0,1.013485693691012e-05,544,0.265625,223955779584.0,1774242103296.0,1978.5655517578125,2048
11,block,17,158,2605100870664192.0,8.309656949609715e-06,18,0.0087890625,1102625898496.0,2361449250816.0,286.778076171875,2048
11,block,18,147,2598185973317632.0,8.287600059053677e-06,11,0.00537109375,742254379008.0,2001605361664.0,3093.81591796875,2048
11,block,19,423,2547709101735936.0,8.126590751714858e-06,93,0.04541015625,223423463424.0,1458437619712.0,444.67303466796875,2048
11,block,20,192,2536121816842240.0,8.089630047609969e-06,250,0.1220703125,604651651072.0,1826400370688.0,1.474822198947664e+21,2048
11,block,21,703,2400089465159680.0,7.65571895063101e-06,388,0.189453125,50196750336.0,1220587028480.0,42435.8828125,2048
11,block,22,731,2366671398371328.0,7.549123204547847e-06,363,0.17724609375,149884354560.0,1301185822720.0,1.1214029042850202e+20,2048
11,block,23,441,2355282487279616.0,7.512795266053241e-06,151,0.07373046875,436016119808.0,1561977683968.0,6417.93017578125,2048
11,block,24,421,2246883149873152.0,7.1670269629690475e-06,35,0.01708984375,341908914176.0,1437432545280.0,254.069580078125,2048
11,block,25,623,2135287819927552.0,6.811064197968698e-06,160,0.078125,279670915072.0,1312014991360.0,87275.9453125,2048
11,block,26,104,2125092238655488.0,6.778542699961937e-06,5,0.00244140625,1019125825536.0,1978918764544.0,6883.86328125,2048
11,block,27,667,2111504975396864.0,6.735202536886249e-06,114,0.0556640625,335409479680.0,1327253422080.0,43935.94140625,2048
11,block,28,134,2101956726226944.0,6.704745875508987e-06,9,0.00439453125,598999957504.0,1621690679296.0,510653.5,2048
11,block,29,61,2048302518370304.0,6.533601615333733e-06,77,0.03759765625,121293578240.0,1107699302400.0,8.128511893020082e+18,2048
11,block,30,478,2048184138334208.0,6.533224010957366e-06,27,0.01318359375,298818994176.0,1296589651968.0,2775.947998046875,2048
11,block,31,377,1983037940170752.0,6.32542301391897e-06,33,0.01611328125,296497446912.0,1262276444160.0,5204.1552734375,2048
11,block,32,258,1911728061284352.0,6.097961330059825e-06,3,0.00146484375,747141660672.0,1663216648192.0,4530.193359375,2048
